iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,0,0,1,132,313,2322,4,0,4,0,0,22,22,22,,,,,,,,,,,,,376.5402671000011,377.5413002000023,377.5413002000023,382.34517250000135,382.34517250000135,None,378.5420172299993,381.36151600000085,"['num_1', 'num_3', 'num_2']","[0.6807582000001275, 1.320374199996877, 1.8884417999979632]",382.34517250000135,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,1,0,0,323,131,1122,4,0,4,0,0,23,23,23,,,,,,,,,,,,,391.33575230000133,392.33634350000284,392.33634350000284,397.1404748999994,397.1404748999994,None,393.3374041300005,None,"['num_1', 'num_3', 'num_2']","[0.997086200000922, 1.6609794000032707, 2.3491499000010663]",397.1404748999994,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,1,0,0,132,221,3133,4,0,4,0,0,24,24,24,,,,,,,,,,,,,406.14746800000285,407.14850650000153,407.14850650000153,411.9527503999998,411.9527503999998,None,408.1490592300026,410.968050200001,"['num_1', 'num_3', 'num_2']","[0.7847067000002426, 1.4408803999976953, 2.0806363000010606]",411.9527503999998,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,0,0,131,212,1122,4,0,4,0,0,25,25,25,,,,,,,,,,,,,420.96006240000133,421.9603583999997,421.9435685000026,426.7474825999998,426.7474825999998,None,422.9445111300003,None,"['num_1', 'num_3', 'num_1']","[0.05387920000066515, 0.6779185999985202, 1.42201230000137]",426.7474825999998,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,0,0,0,321,132,1121,4,0,4,0,0,26,26,26,,,,,,,,,,,,,435.75492490000033,436.7555241000009,436.73859880000236,441.5425819000011,441.5425819000011,None,437.73960783,440.55861390000064,"['num_3', 'num_2', 'num_1']","[1.4352079999989655, 2.042712599999504, 2.6588680999993812]",441.5425819000011,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
1,1,1,1,1,321,213,3123,4,0,4,0,0,27,27,27,,,,,,,,,,,,,450.54971790000127,451.5504604000016,451.5504604000016,456.3543169000004,456.3543169000004,None,452.55128993000034,455.3704230000003,"['num_3', 'num_2', 'num_1']","[0.5349668999988353, 1.1029745999985607, 1.7269807999982731]",456.3543169000004,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,1,0,1,232,321,2112,4,0,4,0,0,28,28,28,,,,,,,,,,,,,465.3448664000025,466.34664690000136,466.34664690000136,471.1496671999994,471.1496671999994,None,467.3467817299999,None,"['num_2', 'num_3', 'num_2']","[0.8440216000017244, 1.3878440000007686, 1.883943700002419]",471.1496671999994,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,1,1,313,232,1212,4,0,4,0,0,29,29,29,,,,,,,,,,,,,480.1402779000018,481.1412044000026,481.1412044000026,485.94478750000053,485.94478750000053,None,482.14200293000175,None,"['num_3', 'num_1', 'num_3']","[0.7685810000002675, 1.488887400002568, 2.1365279000019655]",485.94478750000053,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,0,0,0,1,323,131,2112,4,0,4,0,0,30,30,30,,,,,,,,,,,,,494.93566700000156,495.93677310000203,495.93677310000203,500.7403919999997,500.7403919999997,None,496.9372145299996,None,"['num_3', 'num_2', 'num_3']","[1.0525843000032182, 1.836973900000885, 2.5248564000030456]",500.7403919999997,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
0,1,1,0,1,121,312,1123,4,0,4,0,0,31,31,31,,,,,,,,,,,,,509.74732439999934,510.7482041000003,510.7482041000003,515.5521970000009,515.5354681000026,None,511.74916803000013,None,"['num_1', 'num_2', 'num_1']","[1.2581118000016431, 1.777806199999759, 2.2339965000028315]",515.5354681000026,None,,,,,,,,,,,,,2,001,2022_May_11_1950,expDesign_,2021.2.3,59.876438981121865,
