iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,1,1,0,0,112,231,2332,2,0,2,0,0,24,24,24,,,,,,,,,,,,,736.5738182,737.5752048999998,737.5752048999998,742.3783728000003,742.3783728000003,None,738.5753633599999,None,"['num_1', 'num_1', 'num_2']","[0.7723385999997845, 1.0442928000002212, 1.2839163999997254]",742.3783728000003,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,0,1,1,232,321,2313,2,0,2,0,0,25,25,25,,,,,,,,,,,,,751.3688840999998,752.3698636000004,752.3698636000004,757.1743387000001,757.1743387000001,None,753.37076446,None,"['num_2', 'num_3', 'num_2']","[0.6323545000004742, 0.9443030000002182, 1.2321460000002844]",757.1743387000001,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,0,1,1,312,223,1131,2,0,2,0,0,26,26,26,,,,,,,,,,,,,766.1805792,767.1816698999996,767.1816698999996,771.9853695999996,771.9691578999996,None,768.1822843600004,None,"['num_3', 'num_1', 'num_2']","[2.0853386999997383, 2.3255189999999857, 2.565254399999503]",771.9691578999996,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,0,0,1,313,131,3121,2,0,2,0,0,27,27,27,,,,,,,,,,,,,780.9761089999997,781.977453,781.9599085000004,786.7644440999998,786.7644440999998,779.9931831999997,782.9613544599998,None,"['num_3', 'num_1', 'num_3']","[0.3709633999997095, 0.6660240000001068, 0.9702367999998387]",786.7644440999998,779.9931831999997,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,1,1,1,123,332,2122,2,0,2,0,0,28,28,28,,,,,,,,,,,,,795.7712500000002,796.7717151000002,796.7717151000002,801.5756969999998,801.5591750999997,794.7877708000001,797.7731082600004,None,"['num_1', 'num_2', 'num_3']","[0.6314450999998371, 0.8552731999998286, 1.0716542000000118]",801.5591750999997,794.7877708000001,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,0,0,1,0,121,312,3213,2,0,2,0,0,29,29,29,,,,,,,,,,,,,810.5663258999998,811.5670720000003,811.5670720000003,816.3708093999999,816.3708093999999,809.5835745999998,812.5678968599997,815.3868312999998,"['num_1', 'num_2', 'num_1']","[0.9076514999997016, 1.1318696999996973, 1.331737599999542]",816.3708093999999,809.5835745999998,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
1,0,1,0,0,212,121,3322,2,0,2,0,0,30,30,30,,,,,,,,,,,,,825.3784131999996,826.3792414000004,826.3792414000004,831.1842775,831.1842775,None,827.3796910599996,830.1988913999999,"['num_2', 'num_1', 'num_2']","[0.6703956999999718, 0.9180972999993173, 1.1422846999994363]",831.1842775,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,1,1,1,231,322,3222,2,0,2,0,0,31,31,31,,,,,,,,,,,,,840.2070892999996,841.2078949000002,841.1909074999999,845.9949061000002,845.9949061000002,None,842.1921921599998,None,"['num_2', 'num_3', 'num_1']","[0.6919339000005493, 0.971772100000635, 1.2596131000000241]",845.9949061000002,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,0,0,1,0,123,231,3322,3,0,3,0,0,0,0,0,,,,,,,890.7803347000004,None,space,2.0501447999995435,890.7803347000004,None,893.8664880000001,894.8678826999999,894.8678826999999,899.6713218,899.6547392999996,None,895.8515433599997,None,"['num_1', 'num_2', 'num_3']","[0.9841661000000386, 1.1998586999998224, 1.3758172999996532]",899.6547392999996,None,854.0022273999998,None,space,26.748672400000032,854.0022273999998,None,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
0,1,1,1,0,113,322,2333,3,0,3,0,0,1,1,1,,,,,,,,,,,,,908.6786602999996,909.6791141999997,909.6627989000003,914.4663389000002,914.4497581,None,910.66363036,None,"['num_2', 'num_1', 'num_3']","[2.5731165999995937, 2.773091000000022, 2.9730681000000914]",914.4497581,None,,,,,,,,,,,,,1,001,2022_Apr_23_1501,expDesign_,2021.2.3,59.730448432089,
