iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,expEndText.started,expEndText.stopped,expEndKey.keys,expEndKey.rt,expEndKey.started,expEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,1,0,123,312,1123,4,0,4,0,0,8,8,8,,,,,,,,,,,,,1347.2652573999949,1348.267009800009,1348.267009800009,1353.0696302999859,1353.0696302999859,1346.2834022999741,1349.2682051899842,1352.0824549000245,"['num_1', 'num_1']","[0.9848313999827951, 1.123817199957557]",1353.0696302999859,1346.2834022999741,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,0,1,212,121,1311,4,0,4,0,0,9,9,9,,,,,,,,,,,,,1364.0554987000069,1365.0572910999763,1365.0572910999763,1369.862229899969,1369.862229899969,1363.0733212999767,1366.057686789974,None,"['num_1', 'num_2']","[1.6341858999803662, 8.19817069999408]",1369.862229899969,1363.0733212999767,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,1,1,131,212,1322,4,0,4,0,0,10,10,10,,,,,,,,,,,,,1380.8501596999704,1381.8487399999867,1381.8487399999867,1386.6523815999972,1386.6523815999972,1379.865156200016,1382.8505454900092,1385.6671308000223,"['num_1', 'num_1', 'num_1']","[1.9630257000098936, 2.1029951000236906, 2.474017200001981]",1386.6523815999972,1379.865156200016,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,0,0,0,312,223,3322,4,0,4,0,0,11,11,11,,,,,,,,,,,,,1397.6368203000166,1398.6379679000238,1398.6379679000238,1403.440280699986,1403.440280699986,1396.6530515999766,1399.6378088899887,1402.4553579000058,None,,1403.440280699986,1396.6530515999766,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,1,0,212,123,1313,4,0,4,0,0,12,12,12,,,,,,,,,,,,,1414.4309410999995,1415.4302435999853,1415.4302435999853,1420.2322032999946,1420.2322032999946,1413.4461641000235,1416.4312538900062,None,None,,1420.2322032999946,1413.4461641000235,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,0,1,132,213,3113,4,0,4,0,0,13,13,13,,,,,,,,,,,,,1431.2206513999845,1432.2192669999786,1432.2192669999786,1437.0233732999768,1437.0233732999768,1430.236894199974,1433.2215973899815,None,None,,1437.0233732999768,1430.236894199974,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,0,1,123,312,2223,4,0,4,0,0,14,14,14,,,,,,,,,,,,,1448.0135373999947,1449.0242186000105,1449.007923999976,1453.814354799979,1453.814354799979,1447.0280730000231,1450.0084730899775,1452.8116606000112,None,,1453.814354799979,1447.0280730000231,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,0,1,121,213,2311,4,0,4,0,0,15,15,15,,,,,,,,,,,,,1464.8023387999856,1465.8188741999911,1465.8039262000239,1470.6033753000083,1470.6033753000083,1463.8166864999803,1466.8032823899644,None,None,,1470.6033753000083,1463.8166864999803,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,0,0,132,313,1332,4,0,4,0,0,16,16,16,,,,,,,,,,,,,1481.5893641000148,1482.591432599991,1482.591432599991,1487.397182399989,1487.397182399989,1480.6056518999976,1483.5922916899667,None,None,,1487.397182399989,1480.6056518999976,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,1,0,123,232,1211,4,0,4,0,0,17,17,17,,,,,,,,,,,,,1498.3844487000024,1499.3850343999802,1499.3850343999802,1504.1864124999847,1504.1864124999847,1497.4101653000107,1500.3854426900157,1503.201051299984,None,,1504.1864124999847,1497.4101653000107,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,0,1,0,231,313,3121,4,0,4,0,0,18,18,18,,,,,,,,,,,,,1515.1732995000202,1516.1769535000203,1516.1769535000203,1520.977921099984,1520.977921099984,1514.192007799982,1517.176381389983,1519.989646299975,None,,1520.977921099984,1514.192007799982,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,1,0,131,213,2331,4,0,4,0,0,19,19,19,,,,,,,,,,,,,1531.9641539999866,1532.9645834999974,1532.9645834999974,1537.7686316000181,1537.7686316000181,1530.9846307999687,1533.968061290006,1536.7811723999912,None,,1537.7686316000181,1530.9846307999687,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,0,1,232,123,3222,4,0,4,0,0,20,20,20,,,,,,,,,,,,,1548.757127800025,1549.7575835000025,1549.7575835000025,1554.557715300005,1554.557715300005,1547.774945000012,1550.7559683899976,1553.5737251000246,None,,1554.557715300005,1547.774945000012,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,1,0,313,232,1123,4,0,4,0,0,21,21,21,,,,,,,,,,,,,1565.5479812999838,1566.5625235000043,1566.546489899978,1571.3503518999787,1571.3503518999787,1564.564766000025,1567.546984989976,1570.3662797000143,None,,1571.3503518999787,1564.564766000025,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,1,1,322,231,3121,4,0,4,0,0,22,22,22,,,,,,,,,,,,,1582.3390992999775,1583.3414476999897,1583.3414476999897,1588.1397510999814,1588.1397510999814,1581.3571432000026,1584.3399586900136,1587.1533015000168,None,,1588.1397510999814,1581.3571432000026,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,1,1,132,313,2332,4,0,4,0,0,23,23,23,,,,,,,,,,,,,1599.1293038000003,1600.1296535999863,1600.1296535999863,1604.9317721999832,1604.9317721999832,1598.1467413000064,1601.1302226899656,None,None,,1604.9317721999832,1598.1467413000064,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,1,0,122,313,3311,4,0,4,0,0,24,24,24,,,,,,,,,,,,,1615.920310800022,1616.9207150000148,1616.9207150000148,1621.7257374000037,1621.7257374000037,1614.9371951000066,1617.923805789987,None,None,,1621.7257374000037,1614.9371951000066,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,1,1,221,333,3131,4,0,4,0,0,25,25,25,,,,,,,,,,,,,1632.7093947000103,1633.7088657999993,1633.7088657999993,1638.513027500012,1638.513027500012,1631.7310073999688,1634.7105764899984,None,None,,1638.513027500012,1631.7310073999688,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,0,0,113,232,3132,4,0,4,0,0,26,26,26,,,,,,,,,,,,,1649.5013254000223,1650.5017983000143,1650.5017983000143,1655.3267815000145,1655.3061890000245,1648.5176406999817,1651.5024359899921,None,None,,1655.3061890000245,1648.5176406999817,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,0,1,323,131,3323,4,0,4,0,0,27,27,27,,,,,,,,,,,,,1666.295608800021,1667.3101405000198,1667.2941192999715,1672.096074400004,1672.096074400004,1665.3099959999672,1668.2942484899772,None,None,,1672.096074400004,1665.3099959999672,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,0,1,223,331,3113,4,0,4,0,0,28,28,28,,,,,,,,,,,,,1683.0854775999906,1684.086036599998,1684.086036599998,1688.8880478999927,1688.8880478999927,1682.1036981000216,1685.0853364899754,1687.8988169999793,None,,1688.8880478999927,1682.1036981000216,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,0,0,231,312,1212,4,0,4,0,0,29,29,29,,,,,,,,,,,,,1699.8753025999758,1700.8767699999735,1700.8767699999735,1705.6815685000038,1705.6815685000038,1698.8929750000243,1701.8777424899977,None,None,,1705.6815685000038,1698.8929750000243,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,0,0,323,131,1223,4,0,4,0,0,30,30,30,,,,,,,,,,,,,1716.666315199982,1717.6663381999824,1717.6663381999824,1722.468594099977,1722.468594099977,1715.6838861000142,1718.6687046899692,1721.4845923999674,None,,1722.468594099977,1715.6838861000142,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,1,0,221,313,3232,4,0,4,0,0,31,31,31,,,,,,,,,,,,,1733.4568289999734,1734.4576815000037,1734.4576815000037,1739.2597501999699,1739.2597501999699,1732.4756684000022,1735.4581885899765,1738.2775510000065,None,,1739.2597501999699,1732.4756684000022,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,0,1,121,232,2321,5,0,5,0,0,0,0,0,,,,,,,1891.0238642999902,None,space,38.12850940000499,1891.0238642999902,None,1930.1785057000234,1931.1944054000196,1931.1792797999806,1935.9797753000166,1935.9797753000166,None,1932.1795108900055,None,None,,1935.9797753000166,None,1749.264891400002,None,space,131.75556559994584,1749.264891400002,None,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,1,1,132,321,3313,5,0,5,0,0,1,1,1,,,,,,,,,,,,,1946.967294299975,1947.9683015000192,1947.9683015000192,1952.7704442999675,1952.7704442999675,None,1948.9682458900147,1951.786296700011,None,,1952.7704442999675,None,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,0,1,332,111,2233,5,0,5,0,0,2,2,2,,,,,,,,,,,,,1963.7608886000235,1964.7596432999708,1964.7596432999708,1969.5634357000235,1969.5634357000235,1962.7826324999915,1965.7612932899733,None,None,,1969.5634357000235,1962.7826324999915,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,1,1,232,313,3221,5,0,5,0,0,3,3,3,,,,,,,,,,,,,1980.5478104000213,1981.5563953000237,1981.5563953000237,1986.368570599996,1986.3512305999757,1979.564057999989,1982.5515268899849,None,None,,1986.3512305999757,1979.564057999989,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,1,1,213,322,2233,5,0,5,0,0,4,4,4,,,,,,,,,,,,,1997.3442861000076,1998.3590214999858,1998.3422514999984,2003.1445843999973,2003.1445843999973,1996.3592827999964,1999.3427687899907,None,None,,2003.1445843999973,1996.3592827999964,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,0,0,323,232,1212,5,0,5,0,0,5,5,5,,,,,,,,,,,,,2014.1347149999929,2015.151815899997,2015.1334285999765,2019.9343282000045,2019.9343282000045,2013.1523380000144,2016.134793090017,2018.9504741000128,None,,2019.9343282000045,2013.1523380000144,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,1,0,121,313,1222,5,0,5,0,0,6,6,6,,,,,,,,,,,,,2030.9274667999707,2031.9409190000151,2031.9267925000167,2036.7264548999956,2036.7264548999956,2029.9443647000007,2032.9265075900125,2035.7414006000035,None,,2036.7264548999956,2029.9443647000007,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,1,0,123,212,2223,5,0,5,0,0,7,7,7,,,,,,,,,,,,,2047.7147919000126,2048.7156238000025,2048.7156238000025,2053.517415900016,2053.517415900016,2046.7322362000123,2049.7156884899828,2052.531039799971,None,,2053.517415900016,2046.7322362000123,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,0,1,0,113,222,2123,5,0,5,0,0,8,8,8,,,,,,,,,,,,,2064.505692899984,2065.5061167000094,2065.5061167000094,2070.3082045000046,2070.3082045000046,2063.523189999978,2066.506562089978,2069.323242500017,None,,2070.3082045000046,2063.523189999978,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,0,1,313,121,3321,5,0,5,0,0,9,9,9,,,,,,,,,,,,,2081.296766399988,2082.2998569000047,2082.2998569000047,2087.099084799993,2087.099084799993,2080.3158744999673,2083.297630790004,2086.116809099971,None,,2087.099084799993,2080.3158744999673,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,0,0,123,312,3211,5,0,5,0,0,10,10,10,,,,,,,,,,,,,2098.0875805999967,2099.089914000011,2099.089914000011,2103.890153300017,2103.890153300017,2097.105614400003,2100.0885014899773,2102.9028332000016,None,,2103.890153300017,2097.105614400003,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,0,0,0,313,222,1332,5,0,5,0,0,11,11,11,,,,,,,,,,,,,2114.8782072999747,2115.8786894999794,2115.8786894999794,2120.6808275000076,2120.6808275000076,2113.894876400009,2116.8791068899677,2119.695884099987,None,,2120.6808275000076,2113.894876400009,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,0,0,313,121,1323,5,0,5,0,0,12,12,12,,,,,,,,,,,,,2131.669106199988,2132.6695592000033,2132.6695592000033,2137.4733307000133,2137.4733307000133,2130.68834220001,2133.6700358899775,None,None,,2137.4733307000133,2130.68834220001,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,1,0,1,131,323,3222,5,0,5,0,0,13,13,13,,,,,,,,,,,,,2148.4629583000205,2149.477212900005,2149.4642438999726,2154.2655060999678,2154.2655060999678,2147.477560599975,2150.4638863899977,None,None,,2154.2655060999678,2147.477560599975,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,0,1,0,232,323,2122,5,0,5,0,0,14,14,14,,,,,,,,,,,,,2165.250994000002,2166.25134409999,2166.25134409999,2171.0537521999795,2171.0537521999795,2164.268384199997,2167.2519089899956,None,None,,2171.0537521999795,2164.268384199997,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,0,1,121,312,2312,5,0,5,0,0,15,15,15,,,,,,,,,,,,,2182.043676499976,2183.062153799983,2183.0414926999947,2187.847163199971,2187.847163199971,2181.0595929999836,2184.042912789993,None,None,,2187.847163199971,2181.0595929999836,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,1,0,121,313,3323,5,0,5,0,0,16,16,16,,,,,,,,,,,,,2198.832909399993,2199.832075699989,2199.832075699989,2204.635591199971,2204.635591199971,2197.8508141000057,2200.8337567899957,None,None,,2204.635591199971,2197.8508141000057,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,0,1,123,212,2231,5,0,5,0,0,17,17,17,,,,,,,,,,,,,2215.6237690999988,2216.6243122000014,2216.6243122000014,2221.429081899987,2221.429081899987,2214.643726899987,2217.6265683900215,2220.441787699994,None,,2221.429081899987,2214.643726899987,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,0,1,1,212,121,3133,5,0,5,0,0,18,18,18,,,,,,,,,,,,,2232.4147697999724,2233.415176599985,2233.415176599985,2238.217375700013,2238.217375700013,2231.432202600001,2234.4157078899675,2237.2316586999805,None,,2238.217375700013,2231.432202600001,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,0,1,211,323,1321,5,0,5,0,0,19,19,19,,,,,,,,,,,,,2249.2056450999808,2250.206070400018,2250.206070400018,2255.008246499987,2255.008246499987,2248.222946499998,2251.206516389991,None,None,,2255.008246499987,2248.222946499998,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,1,0,132,313,3212,5,0,5,0,0,20,20,20,,,,,,,,,,,,,2265.998205700016,2267.0136320000165,2266.9985768999904,2271.7991659999825,2271.7991659999825,2265.014104200003,2267.997468089999,2270.814126399986,None,,2271.7991659999825,2265.014104200003,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,1,0,323,211,1312,5,0,5,0,0,21,21,21,,,,,,,,,,,,,2282.7874213000177,2283.7896129,2283.7896129,2288.591755200003,2288.591755200003,2281.805390399997,2284.788509389991,2287.6039248000016,None,,2288.591755200003,2281.805390399997,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,1,0,0,332,121,3331,5,0,5,0,0,22,22,22,,,,,,,,,,,,,2299.581219499989,2300.595438999997,2300.579777600011,2305.381059599982,2305.381059599982,2298.5999101999914,2301.579278290004,None,None,,2305.381059599982,2298.5999101999914,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,1,1,312,231,3122,5,0,5,0,0,23,23,23,,,,,,,,,,,,,2316.369330300018,2317.3697221999755,2317.3697221999755,2322.1714425000246,2322.1714425000246,2315.3901995000197,2318.3701546900206,2321.1715109000215,None,,2322.1714425000246,2315.3901995000197,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,1,0,1,0,332,123,3311,5,0,5,0,0,24,24,24,,,,,,,,,,,,,2333.1587552999845,2334.1607096000225,2334.1607096000225,2338.962878899998,2338.962878899998,2332.177884200006,2335.1639194899703,None,None,,2338.962878899998,2332.177884200006,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
1,0,0,1,0,313,232,2333,5,0,5,0,0,25,25,25,,,,,,,,,,,,,2349.94957170001,2350.951514300017,2350.951514300017,2355.7538470000145,2355.7538470000145,2348.9693417000235,2351.9519887899746,None,None,,2355.7538470000145,2348.9693417000235,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,1,0,313,231,1121,5,0,5,0,0,26,26,26,,,,,,,,,,,,,2366.742160899972,2367.7425475000055,2367.7425475000055,2372.5422491999925,2372.5422491999925,2365.7622074999963,2368.7389379900064,None,None,,2372.5422491999925,2365.7622074999963,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,0,0,1,121,212,1333,5,0,5,0,0,27,27,27,,,,,,,,,,,,,2383.5306607999955,2384.530863400025,2384.530863400025,2389.3313484999817,2389.3313484999817,2382.5517059999984,2385.53181549001,None,None,,2389.3313484999817,2382.5517059999984,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,0,0,1,223,132,1332,5,0,5,0,0,28,28,28,,,,,,,,,,,,,2400.321539399971,2401.3219601999735,2401.3219601999735,2406.1224259000155,2406.1224259000155,2399.338207599998,2402.324668390001,None,None,,2406.1224259000155,2399.338207599998,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,1,1,122,233,1322,5,0,5,0,0,29,29,29,,,,,,,,,,,,,2417.11248359998,2418.113635000016,2418.113635000016,2422.917364699999,2422.917364699999,2416.1286210999824,2419.1145670899655,2421.9325039999676,None,,2422.917364699999,2416.1286210999824,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,1,1,0,0,212,121,3131,5,0,5,0,0,30,30,30,,,,,,,,,,,,,2433.9059268999845,2434.906233499991,2434.906233499991,2439.721021300007,2439.7042413000017,2432.9251448999858,2435.906690389989,None,None,,2439.7042413000017,2432.9251448999858,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
0,0,1,0,1,132,313,3223,5,0,5,0,0,31,31,31,,,,,,,,,,,,,2450.6965080000227,2451.7134721999755,2451.696888300008,2456.497909299971,2456.497909299971,2449.710891499999,2452.6964111899956,2455.5138805999886,None,,2456.497909299971,2449.710891499999,,,,,,,,,,,,,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.501258399978,None,space,39.988057799986564,2466.501258399978,None,2506.5193362999707,None,space,3.239005699986592,2506.5193362999707,None,1,001,2022_Jan_09_2033,expDesign,2021.2.3,60.07748795349682,
